pres,temperature,RH,ws,wd,ssrd,time,ws_u,ws_v
967.57,20.895,64.2,0.81552,282.5,326.1,2025-05-28 08:00:00,0.7961889197264481,-0.17651083395880132
967.72,23.044,56.2,0.88109,41.56201,533.5,2025-05-28 09:00:00,-0.5845417490918459,-0.659265145194743
967.47,24.657,51.6,1.7848,84.186005,719.34,2025-05-28 10:00:00,-1.775618980336061,-0.18079899521382028
967.12,26.28,46.3,3.0886,107.69,866.66,2025-05-28 11:00:00,-2.9425540989731322,0.9385229536971474
966.46,27.739,40.5,3.8072,98.569,962.23,2025-05-28 12:00:00,-3.7647007697899766,0.567274143552089
965.54,28.922,35.0,3.7687,90.73599,998.67,2025-05-28 13:00:00,-3.7683890760599095,0.04840931142191567
964.56,29.703,31.7,4.1215,89.15399,974.67,2025-05-28 14:00:00,-4.121050713730835,-0.0608544563576033
963.78,30.152,29.6,5.0476,92.291016,888.98,2025-05-28 15:00:00,-5.043565329711662,0.20177840551083817
963.23,30.28,28.5,5.5568,100.399994,750.34,2025-05-28 16:00:00,-5.465510054061099,1.003108213981444
962.95,29.835,29.0,5.803,116.76999,569.52,2025-05-28 17:00:00,-5.181045216598865,2.613729034073352
962.78,28.678,34.9,5.6003,135.56,363.32,2025-05-28 18:00:00,-3.92111705816822,3.9985248662653334
963.26,25.335,44.0,4.6852,154.43,155.64,2025-05-28 19:00:00,-2.022195528911949,4.226325151103323
963.85,22.504,45.4,3.093,174.62,13.768,2025-05-28 20:00:00,-0.2900021262795775,3.0793745739603233
964.72,20.902,49.8,1.3706,194.81,0.0,2025-05-28 21:00:00,0.3503452289829938,1.325067009825863
965.26,19.802,53.5,1.0784,226.85999,0.0,2025-05-28 22:00:00,0.786892265499975,0.7373921090548209
965.5,19.001,56.6,1.3065,247.20001,0.0,2025-05-28 23:00:00,1.2044142959144775,0.5062889034897307
965.39,18.201,59.8,1.5747,267.58997,0.0,2025-05-29 00:00:00,1.573307152943855,0.06621701062190727
965.04,17.55,63.0,1.7618,253.76001,0.0,2025-05-29 01:00:00,1.6915019389019152,0.49270724643652425
964.82,16.901,66.0,1.2886,256.38,0.0,2025-05-29 02:00:00,1.2523631006496454,0.303441302612558
964.8,16.561,67.9,0.81627,280.38,0.0,2025-05-29 03:00:00,0.8029112712445693,-0.1470721027538186
964.72,16.167,69.5,0.47702,218.25,0.0,2025-05-29 04:00:00,0.2953201956997769,0.37461188236873305
965.06,15.845,70.7,0.53848,192.21997,0.0,2025-05-29 05:00:00,0.11397761385785482,0.5262792167084596
965.7,16.08,71.5,0.52075,247.78998,6.72,2025-05-29 06:00:00,0.48211268978336336,0.19684490557251036
966.07,18.681,63.6,0.26353,128.77002,127.88,2025-05-29 07:00:00,-0.20546530942933003,0.16502141534088735
966.8,20.987,61.8,1.0934,67.82901,329.62,2025-05-29 08:00:00,-1.0125559442131293,-0.41261849187676714
966.89,23.195,56.2,2.5517,91.828,536.9,2025-05-29 09:00:00,-2.5504014164519697,0.08139720486470228
967.02,25.539,50.4,4.3179,101.47,722.3,2025-05-29 10:00:00,-4.23166704248259,0.8586352261389312
966.68,27.692,43.3,5.282,107.08002,868.52,2025-05-29 11:00:00,-5.049039996556908,1.5513604072454028
965.27,29.423,35.5,5.9217,119.53,963.03,2025-05-29 12:00:00,-5.152457812255856,2.918682816429973
964.15,30.717,30.3,5.8583,111.26001,1003.1,2025-05-29 13:00:00,-5.459610666057292,2.1242246267929046
962.85,31.392,28.4,5.9635,102.359985,978.61,2025-05-29 14:00:00,-5.825278055985504,1.2765060988705652
962.13,31.952,27.0,5.6906,94.168,892.62,2025-05-29 15:00:00,-5.675549646815073,0.41359952434366415
961.19,31.966,26.5,7.4065,87.083984,751.06,2025-05-29 16:00:00,-7.39690988473318,-0.3767842978901578
960.32,31.271,29.4,8.9279,90.23801,569.06,2025-05-29 17:00:00,-8.927822969300639,0.037086909117841585
959.61,29.743,36.8,10.255,101.619995,361.9,2025-05-29 18:00:00,-10.044823960238993,2.065559635500425
959.97,27.347,41.7,11.508,105.73001,154.06,2025-05-29 19:00:00,-11.077024031588218,3.119872209501067
960.1,25.804,44.7,11.54,102.20999,13.9,2025-05-29 20:00:00,-11.278954042867062,2.440654768477658
960.58,24.312,50.6,11.022,101.5,0.0,2025-05-29 21:00:00,-10.800730094330785,2.197433373146346
960.77,23.302,54.3,8.6261,94.69501,0.0,2025-05-29 22:00:00,-8.59715528725321,0.7060610291285999
961.39,21.478,61.2,3.703,86.328,0.0,2025-05-29 23:00:00,-3.695397872622674,-0.23715725377018165
961.47,20.569,64.6,1.8943,79.34,0.0,2025-05-30 00:00:00,-1.8616085055620535,-0.3504087071107366
961.07,20.018,66.8,1.9805,87.471985,0.0,2025-05-30 01:00:00,-1.9785725264714231,-0.08735563801203407
960.75,19.44,69.6,1.7899,72.804016,0.0,2025-05-30 02:00:00,-1.709889835229501,-0.5291679897526206
960.78,18.637,73.1,0.99857,21.89801,0.0,2025-05-30 03:00:00,-0.3724222302476486,-0.9265223836029907
961.05,18.241,74.8,0.87632,357.64,0.0,2025-05-30 04:00:00,0.03608521385181769,-0.8755767240746345
961.32,17.901,76.3,1.0415,29.570984,0.0,2025-05-30 05:00:00,-0.51398178050871,-0.9058393783144428
961.22,18.299,76.2,1.899,77.622986,6.08,2025-05-30 06:00:00,-1.8548641019996392,-0.4070382821222981
961.62,19.914,70.6,0.17461,91.28,88.12,2025-05-30 07:00:00,-0.17456642918048398,0.0039005003749598833
963.52,21.195,61.9,2.175,65.46802,289.24,2025-05-30 08:00:00,-1.9786620224642593,-0.9030623460523899
963.44,23.105,58.5,4.0453,82.138,471.2,2025-05-30 09:00:00,-4.007275806453732,-0.5533468180179534
962.9,25.15,53.0,3.5873,82.34201,691.84,2025-05-30 10:00:00,-3.555305494478343,-0.47804197611936455
962.11,26.95,47.6,3.5249,93.272,853.82,2025-05-30 11:00:00,-3.5191538084490483,0.20118767973849525
961.15,28.45,43.3,3.9979,113.119995,949.86,2025-05-30 12:00:00,-3.676806758749169,1.5698077808497548
959.96,29.608,40.3,4.2867,114.890015,982.88,2025-05-30 13:00:00,-3.888540050995146,1.8041765883102088
958.82,30.76,37.5,3.9208,98.58099,954.37,2025-05-30 14:00:00,-3.8769103315915867,0.5850118979973052
957.75,31.642,34.9,5.0866,80.65399,863.72,2025-05-30 15:00:00,-5.01907857005196,-0.8260447128607361
956.95,32.06,32.1,6.4168,77.617004,689.04,2025-05-30 16:00:00,-6.267519331023833,-1.3760536600156839
956.21,31.35,32.5,10.868,88.606995,308.38,2025-05-30 17:00:00,-10.86478812727723,-0.26420247798945
956.21,28.954,36.5,10.813,87.64499,31.42,2025-05-30 18:00:00,-10.803867381621261,-0.4443181296550541
956.73,28.105,40.1,11.859,96.608,17.44,2025-05-30 19:00:00,-11.780217196182871,1.3646845096055613
957.03,27.088,44.2,10.968,99.332,1.7439,2025-05-30 20:00:00,-10.822841875078685,1.7785156021365967
957.43,26.201,48.3,9.2767,95.981995,0.0,2025-05-30 21:00:00,-9.22618552954996,0.9667799461733427
957.61,25.648,50.5,8.0107,96.828,0.0,2025-05-30 22:00:00,-7.9538843220862345,0.9523857836353927
957.75,25.218,51.8,5.8334,82.293,0.0,2025-05-30 23:00:00,-5.780705864229027,-0.7823012663086614
958.12,24.592,53.4,4.162,44.597992,0.0,2025-05-31 00:00:00,-2.9222571469918663,-2.963554819276161
958.0,23.838,58.1,4.1966,28.875,0.0,2025-05-31 01:00:00,-2.026539582791237,-3.6748590285044025
958.24,22.807,66.1,3.6136,62.919006,0.0,2025-05-31 02:00:00,-3.2174188724903363,-1.6450898938790586
958.26,21.479,77.4,3.3787,83.20099,0.0,2025-05-31 03:00:00,-3.354939474132221,-0.3999935185842596
958.07,21.25,80.1,2.4206,72.798004,0.0,2025-05-31 04:00:00,-2.3123218661057208,-0.7158714602003329
958.08,21.14,81.9,1.7286,44.527008,0.0,2025-05-31 05:00:00,-1.2121727938789475,-1.2323534711192672
958.42,20.248,89.1,1.8245,28.098999,0.24,2025-05-31 06:00:00,-0.8593330590283647,-1.6094554804843013
958.61,19.888,91.7,1.327,39.286987,2.26,2025-05-31 07:00:00,-0.8402631702747235,-1.0270768251108924
960.11,18.397,94.0,0.92816,300.36,8.408,2025-05-31 08:00:00,0.8008783908010604,-0.46912129428102495
960.11,18.686,92.2,0.99793,280.96,19.9,2025-05-31 09:00:00,0.9797279105098914,-0.18973008793526208
959.84,18.75,91.8,0.73102,268.31,17.38,2025-05-31 10:00:00,0.7307020228441159,0.021559086518612765
959.87,18.822,92.2,1.0812,278.61,22.18,2025-05-31 11:00:00,1.06901516483891,-0.16186419413952627
959.48,18.669,93.8,0.79461,312.9,17.596,2025-05-31 12:00:00,0.5820859128054393,-0.5409076096834453
959.16,18.822,93.4,0.67709,335.47,22.624,2025-05-31 13:00:00,0.281107211816059,-0.615978573949615
958.72,18.791,94.5,0.59198,1.6405029,25.024,2025-05-31 14:00:00,-0.01694736033639339,-0.5917373635132637
958.46,18.65,94.9,0.82329,354.35,26.22,2025-05-31 15:00:00,0.08105402201765675,-0.8192903451248289
958.51,18.545,96.0,0.7426,73.36099,17.94,2025-05-31 16:00:00,-0.7115057344255499,-0.21263666165447356
958.42,18.51,95.5,2.1711,123.94,15.0,2025-05-31 17:00:00,-1.8011938511704562,1.2121781719309008
958.46,18.012,95.7,2.2438,127.01001,5.0,2025-05-31 18:00:00,-1.7917424134359117,1.3506656003226165
958.98,17.573,96.3,1.8368,113.109985,2.24,2025-05-31 19:00:00,-1.6894025130420038,0.7209392408014436
959.6,17.45,96.6,1.7398,88.48801,0.32,2025-05-31 20:00:00,-1.7391942454284892,-0.045906608112863144
960.36,17.5,97.1,1.6416,94.86301,0.0,2025-05-31 21:00:00,-1.635690623288827,0.13916445266305627
960.68,17.66,97.1,1.8641,108.98999,0.0,2025-05-31 22:00:00,-1.762647178363614,0.606583658374334
960.63,17.744,97.1,2.4119,123.20001,0.0,2025-05-31 23:00:00,-2.0181916171316354,1.320668090982589
960.49,17.563,95.7,2.8643,118.91,0.0,2025-06-01 00:00:00,-2.5073514065473796,1.3847033668208066
960.04,17.255,94.8,3.4019,121.79001,0.0,2025-06-01 01:00:00,-2.8915624720546447,1.7921467797603052
959.76,17.159,94.8,3.1107,121.04999,0.0,2025-06-01 02:00:00,-2.664991465963728,1.6044547286665645
959.72,17.155,94.5,2.3169,124.81,0.0,2025-06-01 03:00:00,-1.902289791176229,1.3226182973128335
959.6,16.882,95.2,2.0367,120.76001,0.0,2025-06-01 04:00:00,-1.7501710798718815,1.0416564122493044
959.76,16.829,95.9,1.528,111.81,0.0,2025-06-01 05:00:00,-1.418627283148495,0.5676976585355269
960.18,16.633,97.0,1.5431,122.380005,0.16,2025-06-01 06:00:00,-1.3031708899725525,0.8263795989302646
960.66,16.634,97.4,1.7527,93.77701,2.16,2025-06-01 07:00:00,-1.7488931013326052,0.11545652909741157
959.93,17.133,92.5,2.3066,104.82001,10.304,2025-06-01 08:00:00,-2.2298689158192073,0.5899899814939845
960.15,17.611,89.1,2.7671,107.73001,31.7,2025-06-01 09:00:00,-2.6356685780184215,0.8426704912635511
960.71,17.631,89.0,2.0714,102.98001,39.54,2025-06-01 10:00:00,-2.018472600012457,0.46525941473435195
960.8,17.15,92.5,1.1117,81.828,29.62,2025-06-01 11:00:00,-1.100411591826078,-0.15802284194000835
961.25,17.05,94.3,0.31571,271.11,37.636,2025-06-01 12:00:00,0.31565075585284147,-0.006115916082637306
961.24,16.969,94.9,0.22642,283.71,29.344,2025-06-01 13:00:00,0.21996878909001136,-0.05366328564553332
961.5,16.969,95.0,0.83877,310.57,25.312,2025-06-01 14:00:00,0.6371397134758294,-0.5455163594356616
961.69,17.05,93.9,1.2317,324.99,28.72,2025-06-01 15:00:00,0.7066501808128189,-1.0088262545935303
961.73,17.064,94.2,0.99462,305.55,18.32,2025-06-01 16:00:00,0.809231236042473,-0.5782851813881894
962.07,17.105,94.4,1.3235,293.9,16.56,2025-06-01 17:00:00,1.2100151097525482,-0.5362048901031475
962.22,16.969,94.1,0.81735,260.89,9.6,2025-06-01 18:00:00,0.8070401006978485,0.12941135331031273
962.63,16.95,93.4,1.0671,255.0,6.2,2025-06-01 19:00:00,1.0307394492330648,0.2761858030288997
963.0,16.81,93.0,1.1559,244.46,1.144,2025-06-01 20:00:00,1.0429506662365762,0.4983560151103641
963.33,16.789,92.5,1.1493,264.33,0.0,2025-06-01 21:00:00,1.1436769776407856,0.11354937610765665
963.22,16.644,92.5,1.3029,231.84,0.0,2025-06-01 22:00:00,1.0244551982308003,0.8050092898953971
962.89,16.474,92.9,1.5972,248.09,0.0,2025-06-01 23:00:00,1.4818360665948507,0.5959947245896571
962.5,16.353,93.1,1.4632,248.59,0.0,2025-06-02 00:00:00,1.3622276680372898,0.5341254725564843
962.13,16.255,93.1,1.8234,270.02,0.0,2025-06-02 01:00:00,1.8233998889121203,-0.0006364866586896363
961.58,16.148,92.8,1.9922,275.69,0.0,2025-06-02 02:00:00,1.9823842102069547,-0.19751881713434094
960.98,16.067,92.9,2.0948,283.03,0.0,2025-06-02 03:00:00,2.0408633978067794,-0.4722961269082873
961.22,15.373,93.6,2.981,285.15,0.0,2025-06-02 04:00:00,2.877395136967249,-0.7790752375459163
961.2,15.101,93.5,3.0611,279.48,0.0,2025-06-02 05:00:00,3.0192950284981936,-0.5041733242507913
961.6,15.323,92.1,3.2489,277.16,4.8,2025-06-02 06:00:00,3.223564943420812,-0.40494476851587513
962.1,16.776,86.2,2.9583,275.82,108.96,2025-06-02 07:00:00,2.9430510666961958,-0.29998218083476974
962.58,18.905,81.1,2.6719,273.79004,190.06,2025-06-02 08:00:00,2.6660564850321657,-0.17661378377106646
963.11,20.537,74.9,2.857,275.65002,296.78,2025-06-02 09:00:00,2.843120206959694,-0.2812765343527024
962.78,22.453,67.1,2.8089,277.76,451.94,2025-06-02 10:00:00,2.7831770667128635,-0.37926853985478426
962.64,24.503,58.4,3.6194,285.34998,594.26,2025-06-02 11:00:00,3.490284676669911,-0.9581071108196699
962.14,26.103,52.2,3.6541,285.38,662.97,2025-06-02 12:00:00,3.523239524521251,-0.9691388253760507
961.3,27.876,46.6,3.9154,290.34998,899.09,2025-06-02 13:00:00,3.671023991226459,-1.3615946591551233
960.27,28.804,43.2,3.3387,279.42004,886.67,2025-06-02 14:00:00,3.2936775494467994,-0.546448433312902
959.41,29.401,41.4,2.7577,277.56,766.04,2025-06-02 15:00:00,2.7337290542003783,-0.3628150330687864
958.39,29.924,40.2,3.1715,257.33997,690.12,2025-06-02 16:00:00,3.094393455082495,0.6950837324687009
957.93,29.627,41.4,6.4252,232.72998,542.86,2025-06-02 17:00:00,5.113112832741619,3.890921767351918
958.31,25.523,55.4,4.1471,218.39001,307.38,2025-06-02 18:00:00,2.5753952460508662,3.250504228057333
958.93,22.654,66.5,3.5919,225.82,110.4,2025-06-02 19:00:00,2.575945167038006,2.503248310977866
959.6,20.952,66.9,3.1329,235.76001,10.92,2025-06-02 20:00:00,2.589931031727293,1.762759104612992
960.38,20.303,66.5,2.4626,241.33997,0.0,2025-06-02 21:00:00,2.160884607284903,1.1810912217094711
960.76,19.2,68.9,2.5254,243.76001,0.0,2025-06-02 22:00:00,2.2651575274181157,1.1165601354074253
960.81,18.882,69.0,2.9734,258.45996,0.0,2025-06-02 23:00:00,2.9132931385241867,0.594836657434538
960.73,18.266,71.2,3.0449,261.57996,0.0,2025-06-03 00:00:00,3.012079564499426,0.4458617578632984
960.64,18.183,71.7,3.2135,261.89,0.0,2025-06-03 01:00:00,3.181361949532377,0.45334136814055764
960.51,17.938,72.2,3.4629,259.87,0.0,2025-06-03 02:00:00,3.4089176248954796,0.6090624242858543
960.3,17.517,73.3,3.5508,261.44,0.0,2025-06-03 03:00:00,3.511245989269643,0.5285189143614906
960.43,17.868,71.2,3.5675,264.40002,0.0,2025-06-03 04:00:00,3.5504738709542116,0.3481257555416084
961.01,17.806,71.7,3.4687,264.62,0.0,2025-06-03 05:00:00,3.453419523018485,0.3252280554238495
961.68,18.763,68.6,3.2505,266.64,3.36,2025-06-03 06:00:00,3.2449123525174914,0.19051003773922234
962.1,20.281,67.3,2.0397,267.92004,111.04,2025-06-03 07:00:00,2.0383561422303313,0.07402923363023545
963.06,21.217,62.9,2.778,269.24,216.8,2025-06-03 08:00:00,2.7777556131701946,0.03684770686861259
963.19,23.815,54.3,2.1905,264.01,496.9,2025-06-03 09:00:00,2.1785401413574026,0.2285893752878049
963.21,26.208,46.5,2.0996,292.26,673.9,2025-06-03 10:00:00,1.9431260571063322,-0.7953497885800939
962.91,28.25,39.4,1.338,320.09998,833.56,2025-06-03 11:00:00,0.8582599653440478,-1.0264666735396888
962.44,30.258,32.7,0.66782,4.4200134,936.63,2025-06-03 12:00:00,-0.05146708007283332,-0.6658338321749478
961.82,31.667,27.6,0.8416,82.48999,961.25,2025-06-03 13:00:00,-0.8343807908366094,-0.10999661759742552
961.15,32.069,23.6,1.44,106.17999,903.14,2025-06-03 14:00:00,-1.3829631293848668,0.4012642306037459
960.53,32.352,21.6,1.6938,104.81,826.38,2025-06-03 15:00:00,-1.6375299148132547,0.43295983427068
959.97,32.465,20.3,1.6076,131.13,631.54,2025-06-03 16:00:00,-1.2108750061046674,1.0574306027305156
959.55,30.972,30.7,1.94,78.953,240.38,2025-06-03 17:00:00,-1.9040524434434418,-0.3717314791849867
959.28,28.935,34.1,1.1007,72.931,137.62,2025-06-03 18:00:00,-1.0522163289965587,-0.32308092947898653
959.54,27.223,35.4,1.4234,154.31,113.78,2025-06-03 19:00:00,-0.617046476887741,1.282700746612563
960.41,24.462,40.1,1.0056,160.78998,14.34,2025-06-03 20:00:00,-0.33087437418700816,0.9496070284630141
961.24,22.662,49.2,1.7356,233.41998,0.0,2025-06-03 21:00:00,1.3937307800961922,1.034321938572541
961.8,21.327,55.4,2.3939,237.07,0.0,2025-06-03 22:00:00,2.0092848799470278,1.3013575531790862
962.08,20.253,59.2,2.5044,248.33002,0.0,2025-06-03 23:00:00,2.3274044651748116,0.924774467361826
962.08,19.65,60.3,2.1047,262.54004,0.0,2025-06-04 00:00:00,2.0868854716527436,0.27326016578474155
962.21,19.15,59.8,2.2006,270.62,0.0,2025-06-04 01:00:00,2.2004711616989368,-0.023812318898676008
962.15,18.794,58.4,2.4023,256.57996,0.0,2025-06-04 02:00:00,2.336704625886062,0.5575453177658998
962.16,18.19,57.8,2.3442,255.51001,0.0,2025-06-04 03:00:00,2.2696342068739246,0.5865442924347409
962.41,17.865,57.8,2.3001,265.96997,0.0,2025-06-04 04:00:00,2.294412663060435,0.16164944041945759
962.84,17.478,58.9,2.5667,267.96997,0.0,2025-06-04 05:00:00,2.5650891343172306,0.09092097122050433
963.27,17.553,62.0,2.6556,272.12,7.68,2025-06-04 06:00:00,2.6537823528811133,-0.09823738360106483
963.73,19.844,59.1,2.6888,270.39,125.76,2025-06-04 07:00:00,2.688737711083541,-0.018301939712484915
964.06,22.788,45.0,2.5333,268.82,229.76,2025-06-04 08:00:00,2.5327627702842976,0.052169334496533784
964.04,25.273,39.8,2.303,271.59998,447.02,2025-06-04 09:00:00,2.3021021173839635,-0.06430273039515032
963.74,27.872,35.2,1.9636,289.17004,700.54,2025-06-04 10:00:00,1.8547148567181941,-0.6447928041385141
963.55,29.75,31.8,1.6734,302.88,786.84,2025-06-04 11:00:00,1.4053370784568024,-0.9084576247214282
963.21,31.474,28.9,1.3684,292.86,827.28,2025-06-04 12:00:00,1.2609215409801386,-0.5315970536903611
962.69,31.1,28.4,1.0877,255.19,426.8,2025-06-04 13:00:00,1.0515652900828767,0.2780318879066127
962.3,30.9,30.7,1.9407,205.34998,277.12,2025-06-04 14:00:00,0.8309036136186487,1.7538288613417992
961.88,31.518,28.6,2.858,193.10999,506.8,2025-06-04 15:00:00,0.6482547748915128,2.7835103281343065
961.49,31.418,30.2,2.9855,196.46002,534.84,2025-06-04 16:00:00,0.8459301632568053,2.863147290813435
961.1,28.44,43.5,2.5587,224.22998,142.04,2025-06-04 17:00:00,1.7847959323358893,1.8334255288713703
960.91,28.736,42.6,1.8968,236.25,243.44,2025-06-04 18:00:00,1.5771315606154679,1.0538056179915813
961.05,26.529,45.7,1.325,248.28003,65.08,2025-06-04 19:00:00,1.2309298266212947,0.4903435142163802
961.34,25.08,44.5,1.0136,264.7,13.2,2025-06-04 20:00:00,1.0092665540798924,0.09362682743583547
961.63,23.247,47.9,1.2578,257.11,0.0,2025-06-04 21:00:00,1.2261036209224054,0.2805900047417345
961.9,21.747,51.1,1.5466,232.96002,0.0,2025-06-04 22:00:00,1.2345199060595349,0.931628768095295
962.09,20.701,53.7,1.5333,249.60999,0.0,2025-06-04 23:00:00,1.437227641191212,0.5342149355792526
962.11,19.874,55.5,1.6974,261.22998,0.0,2025-06-05 00:00:00,1.6775545015517799,0.25880041407107296
962.01,19.316,56.7,1.794,259.38,0.0,2025-06-05 01:00:00,1.7632707141694883,0.3306242407208263
961.68,18.738,57.7,1.7287,261.74,0.0,2025-06-05 02:00:00,1.71076703245208,0.2483542845917966
961.47,18.384,58.8,1.855,264.72998,0.0,2025-06-05 03:00:00,1.8471587197716177,0.17038093781781602
961.31,17.94,60.2,1.6786,258.32,0.0,2025-06-05 04:00:00,1.6438421313464617,0.3398249655489167
961.38,17.622,61.3,1.4883,253.5,0.0,2025-06-05 05:00:00,1.4270114114043317,0.42270003752284807
961.78,17.967,63.1,1.4845,263.08997,7.44,2025-06-05 06:00:00,1.4737170313833887,0.1786011237661495
961.92,20.349,57.1,1.2514,279.33997,127.76,2025-06-05 07:00:00,1.2348098650248223,-0.20309248444336966
961.98,23.248,53.5,1.7158,279.11,324.85,2025-06-05 08:00:00,1.6941572212361518,-0.2716633021469799
961.77,25.584,49.1,1.3416,281.62,527.24,2025-06-05 09:00:00,1.3141039086521409,-0.27022486426153647
961.59,27.598,44.8,1.2747,300.58997,709.08,2025-06-05 10:00:00,1.0973014348280175,-0.6486830128224218
961.09,29.515,40.4,1.0347,308.24,852.76,2025-06-05 11:00:00,0.8126792176976206,-0.6404346798248698
960.24,31.199,36.4,0.63669,318.64,945.8,2025-06-05 12:00:00,0.4207171294783526,-0.4778820493212682
959.15,32.305,32.7,0.54699,10.1579895,980.82,2025-06-05 13:00:00,-0.0964688298382227,-0.5384160333512032
958.06,32.858,30.1,1.6055,27.531006,954.51,2025-06-05 14:00:00,-0.7421079491195579,-1.4236945043981744
957.22,33.445,29.7,2.0802,37.070007,870.96,2025-06-05 15:00:00,-1.2539245663473675,-1.6597907162984635
956.62,33.636,29.9,2.5836,42.825012,736.12,2025-06-05 16:00:00,-1.7562319230945538,-1.8948979899465843
956.25,33.269,30.6,2.8888,47.99701,560.9,2025-06-05 17:00:00,-2.1466958954538664,-1.9330965243467593
956.07,32.789,34.5,2.6077,71.034,361.22,2025-06-05 18:00:00,-2.4661321527329254,-0.8475207934067858
956.32,29.775,42.5,4.9293,110.73999,160.4,2025-06-05 19:00:00,-4.6098670290508315,1.745601462095531
956.61,26.775,44.6,4.462,128.51001,17.12,2025-06-05 20:00:00,-3.4915122646132875,2.7782703443068657
957.17,25.375,47.2,2.2891,113.32001,0.0,2025-06-05 21:00:00,-2.1020992659905784,0.9061774031181042
957.79,24.211,51.1,1.6284,78.444,0.0,2025-06-05 22:00:00,-1.5953913183134252,-0.3262102105240594
958.08,23.339,56.1,1.222,64.44699,0.0,2025-06-05 23:00:00,-1.1024720125538794,-0.5271047917970383
957.97,22.786,60.5,0.80944,82.43298,0.0,2025-06-06 00:00:00,-0.8023909950670646,-0.10659176626403227
957.73,22.229,63.2,0.40638,83.26599,0.0,2025-06-06 01:00:00,-0.40357647394666274,-0.04765222006138467
957.62,21.839,65.1,0.16772,38.765015,0.0,2025-06-06 02:00:00,-0.10501415933601767,-0.1307747098599324
957.42,21.344,66.1,0.42869,260.15002,0.0,2025-06-06 03:00:00,0.42237070094088197,0.07333557858712285
957.71,21.121,66.4,0.76369,296.86,0.0,2025-06-06 04:00:00,0.6812979077649158,-0.34504431161105686
958.09,20.849,66.7,1.156,273.32,0.0,2025-06-06 05:00:00,1.154059841452281,-0.06694686211568239
958.5,20.916,68.0,1.713,263.20996,7.36,2025-06-06 06:00:00,1.7009851479016407,0.20253031036868033
958.77,23.162,61.8,1.6678,269.47998,125.04,2025-06-06 07:00:00,1.6677313080537117,0.01513684701169518
959.22,26.044,53.2,2.0472,282.8,312.7,2025-06-06 08:00:00,1.996325758134349,-0.45355408432657374
958.96,28.086,47.4,1.9253,260.72,504.44,2025-06-06 09:00:00,1.9001018019370615,0.31047259504750474
958.92,30.047,42.5,2.6622,270.79,673.8,2025-06-06 10:00:00,2.661946946283027,-0.03670551967302743
958.65,31.406,39.5,2.3591,257.35,727.48,2025-06-06 11:00:00,2.301835264330028,0.5166306474520368
957.93,33.107,36.2,2.5454,262.89,934.36,2025-06-06 12:00:00,2.5258267655116478,0.31505604362552286
956.66,34.478,33.3,2.0651,232.85,968.88,2025-06-06 13:00:00,1.6460028793157706,1.2471216986662503
955.76,35.35,31.2,1.7617,212.68,942.66,2025-06-06 14:00:00,0.9512238281390178,1.4828216746394531
955.57,36.134,29.8,1.4669,225.58,865.68,2025-06-06 15:00:00,1.0477016510067099,1.0267019336096597
955.05,36.378,29.4,0.17911,170.96,712.16,2025-06-06 16:00:00,-0.028142473085141385,0.17688525463885363
954.83,35.96,30.1,0.49248,113.19,555.94,2025-06-06 17:00:00,-0.45268962585495354,0.19392950534486011
954.68,35.449,32.4,1.0561,121.95,357.98,2025-06-06 18:00:00,-0.8961116380419661,0.5588659429288426
954.89,32.74,40.4,1.6843,130.84,132.24,2025-06-06 19:00:00,-1.2742381283274504,1.101446177675766
955.13,31.15,39.1,2.7789,122.70999,10.048,2025-06-06 20:00:00,-2.3382125167125705,1.5016815363746963
955.59,29.679,42.3,3.2089,111.42999,0.0,2025-06-06 21:00:00,-2.987051745375491,1.1724167690924732
956.35,28.95,45.7,1.7461,119.97,0.0,2025-06-06 22:00:00,-1.5126238781535835,0.8722581115929008
956.74,28.401,47.7,0.6761,93.56601,0.0,2025-06-06 23:00:00,-0.6747909368657582,0.04205236644747142
956.9,28.11,49.1,0.81769,27.25299,0.0,2025-06-07 00:00:00,-0.37443685677884664,-0.7269208872948814
956.52,27.958,50.0,0.89903,42.799988,0.0,2025-06-07 01:00:00,-0.6108379776144585,-0.6596452880176423
956.55,27.602,51.0,1.2485,208.7,0.0,2025-06-07 02:00:00,0.5995590365578206,1.095116985386428
956.68,27.143,52.2,1.1538,263.45,0.0,2025-06-07 03:00:00,1.1462687884814653,0.13161422625701966
956.87,27.147,52.0,1.5995,302.27,0.0,2025-06-07 04:00:00,1.3524436349734719,-0.8539885621129492
957.18,26.967,52.9,1.4453,286.91,0.0,2025-06-07 05:00:00,1.3828093216396091,-0.42039323256518296
957.67,26.667,54.2,2.0459,265.33,0.72,2025-06-07 06:00:00,2.039107925231327,0.1665703432751247
958.05,26.293,56.3,2.793,258.5,5.98,2025-06-07 07:00:00,2.736929700005977,0.5568346408272321
962.42,20.954,93.2,3.379,284.22998,4.976,2025-06-07 08:00:00,3.27532167051508,-0.8306075816258272
963.01,20.665,95.0,3.3776,315.67004,8.98,2025-06-07 09:00:00,2.360231165673423,-2.41608994132749
963.78,20.176,94.7,3.338,301.77002,11.5,2025-06-07 10:00:00,2.8378618057456384,-1.7574937756618385
963.82,20.067,93.6,2.6369,274.96997,12.94,2025-06-07 11:00:00,2.626985892903697,-0.22844414740799115
963.57,20.273,91.7,3.3382,280.95,29.22,2025-06-07 12:00:00,3.277422467204021,-0.6340987395243038
